Date,Actual_Savings_Rate,Predicted_Savings_Rate_Smoothed
2020-01-02 00:00:00,,-4.031962007452617
2020-01-04 00:00:00,0.482723701440419,-1.779672772022363
2020-01-12 00:00:00,0.482723701440419,-1.8104088088640022
2020-01-14 00:00:00,0.482723701440419,-1.2333501669289382
2020-01-18 00:00:00,0.510143414456139,-0.8771411574531551
2020-01-20 00:00:00,0.510143414456139,-1.24231523551304
2020-01-24 00:00:00,0.510143414456139,-1.5493743722734563
2020-01-26 00:00:00,0.510143414456139,-1.0210106782039001
2020-01-28 00:00:00,0.5375631274718589,-1.0678955704979909
2020-01-30 00:00:00,0.5375631274718589,-1.6204169011343978
2020-02-01 00:00:00,0.5375631274718589,-1.640944280996814
2020-02-03 00:00:00,,-1.855520426407849
2020-02-05 00:00:00,0.3350544069640914,-1.371804877781996
2020-02-07 00:00:00,0.163388270571322,-0.8870452750074777
2020-02-09 00:00:00,0.163388270571322,-1.3142133748999847
2020-02-11 00:00:00,0.163388270571322,-1.4385949594682235
2020-02-13 00:00:00,0.163388270571322,-0.5503719202523628
2020-02-15 00:00:00,0.2963928788094171,-0.5208476311362495
2020-02-17 00:00:00,0.4722946591070628,-0.24312350519092227
2020-02-19 00:00:00,0.589932017446889,-0.1749061417518895
2020-02-25 00:00:00,0.7893353118696677,-0.18782518427562356
2020-02-27 00:00:00,0.7749005195251596,0.39003109639627404
2020-02-29 00:00:00,0.7749005195251596,0.4583909975611241
2020-03-02 00:00:00,0.7749005195251596,0.14493617681389429
2020-03-04 00:00:00,0.8457333276050104,-0.1857580554323857
2020-03-08 00:00:00,0.7685999914075157,-0.5918580910549569
2020-03-10 00:00:00,0.7315961424916355,-0.9490826099440912
2020-03-12 00:00:00,0.7315961424916355,-1.1305812855547834
2020-03-14 00:00:00,,-1.8730260354578914
2020-03-18 00:00:00,,-1.92936985853602
2020-03-20 00:00:00,,-1.6455255223825775
2020-03-22 00:00:00,0.9365702306079664,-1.2601720371739087
2020-03-24 00:00:00,0.9365702306079664,-0.9007557756145558
2020-03-28 00:00:00,0.9682851153039833,-0.47182584750416956
2020-04-01 00:00:00,0.9682851153039833,-0.3592735964723241
2020-04-05 00:00:00,0.9682851153039833,0.12841290497157745
2020-04-09 00:00:00,0.9788567435359888,0.36248502152244805
2020-04-17 00:00:00,0.147741955242353,-0.00987979783934583
2020-04-21 00:00:00,0.1635993975903614,-0.0003784490851848066
2020-04-23 00:00:00,0.1635993975903614,-0.18215860065341424
2020-04-25 00:00:00,-0.8452983048166407,-0.7997000291152149
2020-04-27 00:00:00,-0.8452983048166407,-1.1946716513078666
2020-04-29 00:00:00,-0.8452983048166407,-1.2108206368006724
2020-05-01 00:00:00,-1.460397739755521,-1.4663446088387337
2020-05-03 00:00:00,-1.017795404814004,-1.3665940817929771
2020-05-05 00:00:00,-3.0355908096280086,-1.6823323567471375
2020-05-07 00:00:00,-1.0177954048140043,-1.4509785030598679
2020-05-11 00:00:00,0.20110909090909085,-1.0691360160614392
2020-05-13 00:00:00,0.20110909090909085,-1.0576614310614547
2020-05-15 00:00:00,0.20110909090909085,-0.9361213829387667
2020-05-17 00:00:00,0.20110909090909085,-0.7211139563423121
2020-05-19 00:00:00,0.20110909090909085,-0.6610295313006093
2020-05-21 00:00:00,0.20110909090909085,-0.6984956732272523
2020-05-25 00:00:00,-0.5977818181818183,-0.9945018928804131
2020-05-27 00:00:00,,-1.5709182320765065
2020-05-29 00:00:00,0.598859011627907,-1.0244815912678933
2020-05-31 00:00:00,0.598859011627907,-1.33859990319679
2020-06-02 00:00:00,0.598859011627907,-1.435722089544008
2020-06-04 00:00:00,0.598859011627907,-1.490923334800297
2020-06-06 00:00:00,0.598859011627907,-1.4351445977221886
2020-06-08 00:00:00,-0.3876164990286615,-1.4782731259836155
2020-06-10 00:00:00,-0.3876164990286615,-1.8922765054809216
2020-06-12 00:00:00,-1.37409200968523,-2.105719332664665
2020-06-14 00:00:00,-0.2568987940988134,-1.6969439722352424
2020-06-18 00:00:00,0.051379230478854176,-1.6069316399422764
2020-06-20 00:00:00,0.051379230478854176,-1.7347568945401572
2020-06-22 00:00:00,0.2775596522169388,-1.4464345316339584
2020-06-24 00:00:00,0.8281102061843284,-1.5463641270732036
2020-06-30 00:00:00,0.8281102061843284,-0.5038371336303068
2020-07-02 00:00:00,0.8112650056639708,-0.26244131036955076
2020-07-04 00:00:00,0.7949218670560932,-0.6508766507408055
2020-07-06 00:00:00,0.7128343496022725,-0.6868109890069133
2020-07-08 00:00:00,0.7128343496022725,-0.3791710382121716
2020-07-10 00:00:00,0.5912010656878126,-0.5341014434424148
2020-07-12 00:00:00,0.5912010656878126,-0.8627274405272382
2020-07-16 00:00:00,0.5912010656878126,-0.7814833579245103
2020-07-20 00:00:00,-0.04285432979429327,-0.9646675643106911
2020-07-22 00:00:00,-0.04285432979429327,-1.5386286183675526
2020-07-24 00:00:00,-0.5073813868613138,-1.491200119920416
2020-07-28 00:00:00,-0.5073813868613138,-2.28601961906321
2020-07-30 00:00:00,-0.5073813868613138,-2.447566187482271
2020-08-01 00:00:00,-0.5548353215298305,-1.9075240267273537
2020-08-03 00:00:00,-0.1287338974367321,-1.861586722580672
2020-08-05 00:00:00,0.06058984727555877,-2.152040397776022
2020-08-07 00:00:00,0.06058984727555877,-1.4195958007734244
2020-08-09 00:00:00,0.06058984727555877,-1.7030422589672989
2020-08-13 00:00:00,0.06058984727555877,-0.9602355828878277
2020-08-15 00:00:00,0.06058984727555877,-1.0333628083906
2020-08-17 00:00:00,0.7234689507494646,-1.236382175258822
2020-08-19 00:00:00,1.0,-1.2238580816027016
2020-08-21 00:00:00,1.0,-1.1252108747519196
2020-08-25 00:00:00,1.0,-1.1706007011395934
2020-08-27 00:00:00,0.45659897025171625,-1.0072321052334703
2020-08-29 00:00:00,0.45659897025171625,-1.4687939570185784
2020-08-31 00:00:00,0.45659897025171625,-1.667752538724134
2020-09-04 00:00:00,0.3595521414193151,-1.3588951690161555
2020-09-06 00:00:00,0.03932821212897264,-1.7340285177300525
2020-09-08 00:00:00,0.03932821212897264,-1.470303734200456
2020-09-10 00:00:00,0.03932821212897264,-1.699937278941531
2020-09-16 00:00:00,0.1654584837545127,-2.4455521018253217
2020-09-18 00:00:00,0.1654584837545127,-2.102151983185292
2020-09-22 00:00:00,0.1654584837545127,-2.340128916183899
2020-09-24 00:00:00,,-2.4517121904004933
2020-09-26 00:00:00,,-2.6773577925733467
2020-09-28 00:00:00,,-2.7496738133637257
