Date,Actual_Savings_Rate,Predicted_Savings_Rate_Smoothed
2020-01-02 00:00:00,,-2.718856995546596
2020-01-04 00:00:00,0.482723701440419,-1.1294853093176465
2020-01-12 00:00:00,0.482723701440419,-0.8630275837700347
2020-01-14 00:00:00,0.482723701440419,-0.4796851517545173
2020-01-18 00:00:00,0.510143414456139,-0.27352343081936015
2020-01-20 00:00:00,0.510143414456139,-0.6194659576720175
2020-01-24 00:00:00,0.510143414456139,-0.8505267976217004
2020-01-26 00:00:00,0.510143414456139,-0.506628596447617
2020-01-28 00:00:00,0.5375631274718589,-0.4468319403642772
2020-01-30 00:00:00,0.5375631274718589,-0.8036520462186134
2020-02-01 00:00:00,0.5375631274718589,-0.8007560148013384
2020-02-03 00:00:00,,-0.9337746066086776
2020-02-05 00:00:00,0.3350544069640914,-0.5532031250813908
2020-02-07 00:00:00,0.163388270571322,-0.24199889241559097
2020-02-09 00:00:00,0.163388270571322,-0.4045836232328139
2020-02-11 00:00:00,0.163388270571322,-0.43168633594218536
2020-02-13 00:00:00,0.163388270571322,0.07138252975649342
2020-02-15 00:00:00,0.2963928788094171,0.05458852142138109
2020-02-17 00:00:00,0.4722946591070628,0.2517323342399676
2020-02-19 00:00:00,0.589932017446889,0.32016666841696834
2020-02-25 00:00:00,0.7893353118696677,0.01737451845170693
2020-02-27 00:00:00,0.7749005195251596,0.32823049501427043
2020-02-29 00:00:00,0.7749005195251596,-0.08126213320093159
2020-03-02 00:00:00,0.7749005195251596,-0.3092640289464163
2020-03-04 00:00:00,0.8457333276050104,-0.46629394631347765
2020-03-08 00:00:00,0.7685999914075157,-0.9821350558642523
2020-03-10 00:00:00,0.7315961424916355,-1.4370139170705016
2020-03-12 00:00:00,0.7315961424916355,-1.1288723919647368
2020-03-14 00:00:00,,-1.6379225978176528
2020-03-18 00:00:00,,-1.337298699390858
2020-03-20 00:00:00,,-1.1135473733722139
2020-03-22 00:00:00,0.9365702306079664,-0.9033490617400776
2020-03-24 00:00:00,0.9365702306079664,-0.4027668421314438
2020-03-28 00:00:00,0.9682851153039833,0.07566070931281454
2020-04-01 00:00:00,0.9682851153039833,0.017659591462321583
2020-04-05 00:00:00,0.9682851153039833,0.053944510073997635
2020-04-09 00:00:00,0.9788567435359888,0.2072783855011072
2020-04-17 00:00:00,0.147741955242353,-0.18395299981976634
2020-04-21 00:00:00,0.1635993975903614,-0.17612943778015167
2020-04-23 00:00:00,0.1635993975903614,-0.31359022367967765
2020-04-25 00:00:00,-0.8452983048166407,-0.8477017297313292
2020-04-27 00:00:00,-0.8452983048166407,-1.1605765163694577
2020-04-29 00:00:00,-0.8452983048166407,-1.1653285877709345
2020-05-01 00:00:00,-1.460397739755521,-1.3143405716525918
2020-05-03 00:00:00,-1.017795404814004,-1.0905425090794398
2020-05-05 00:00:00,-3.0355908096280086,-1.133111231759646
2020-05-07 00:00:00,-1.0177954048140043,-0.9803915559179787
2020-05-11 00:00:00,0.20110909090909085,-0.6461799066321193
2020-05-13 00:00:00,0.20110909090909085,-0.6194389376360284
2020-05-15 00:00:00,0.20110909090909085,-0.2643660160709111
2020-05-17 00:00:00,0.20110909090909085,-0.12968889606671571
2020-05-19 00:00:00,0.20110909090909085,-0.3913935670020874
2020-05-21 00:00:00,0.20110909090909085,-0.5024410105140642
2020-05-25 00:00:00,-0.5977818181818183,-0.6939720111849941
2020-05-27 00:00:00,,-1.0105853547846135
2020-05-29 00:00:00,0.598859011627907,-0.5832742678712455
2020-05-31 00:00:00,0.598859011627907,-0.6880070529172969
2020-06-02 00:00:00,0.598859011627907,-0.6857198319483906
2020-06-04 00:00:00,0.598859011627907,-0.40370707827561325
2020-06-06 00:00:00,0.598859011627907,-0.4463163578317539
2020-06-08 00:00:00,-0.3876164990286615,-0.6363563732382553
2020-06-10 00:00:00,-0.3876164990286615,-0.8176122971575107
2020-06-12 00:00:00,-1.37409200968523,-1.0675049100443703
2020-06-14 00:00:00,-0.2568987940988134,-0.8231470622171397
2020-06-18 00:00:00,0.051379230478854176,-0.8675714353105283
2020-06-20 00:00:00,0.051379230478854176,-1.1612368592174502
2020-06-22 00:00:00,0.2775596522169388,-0.9710094894756214
2020-06-24 00:00:00,0.8281102061843284,-0.7922399308024318
2020-06-30 00:00:00,0.8281102061843284,-0.24358609820535912
2020-07-02 00:00:00,0.8112650056639708,0.028572751214657553
2020-07-04 00:00:00,0.7949218670560932,-0.4474177993618614
2020-07-06 00:00:00,0.7128343496022725,-0.4750285913050169
2020-07-08 00:00:00,0.7128343496022725,-0.13426648492075374
2020-07-10 00:00:00,0.5912010656878126,-0.24144756183088578
2020-07-12 00:00:00,0.5912010656878126,-0.5867863400412645
2020-07-16 00:00:00,0.5912010656878126,-0.45111495165158705
2020-07-20 00:00:00,-0.04285432979429327,-0.6317388785987008
2020-07-22 00:00:00,-0.04285432979429327,-0.7986142020504987
2020-07-24 00:00:00,-0.5073813868613138,-0.7265790370139545
2020-07-28 00:00:00,-0.5073813868613138,-1.1349088925192485
2020-07-30 00:00:00,-0.5073813868613138,-1.536379825134831
2020-08-01 00:00:00,-0.5548353215298305,-1.2181974940975417
2020-08-03 00:00:00,-0.1287338974367321,-1.241184054967036
2020-08-05 00:00:00,0.06058984727555877,-1.555777556091431
2020-08-07 00:00:00,0.06058984727555877,-1.3935199973471817
2020-08-09 00:00:00,0.06058984727555877,-1.5610090016377514
2020-08-13 00:00:00,0.06058984727555877,-1.2211934316734536
2020-08-15 00:00:00,0.06058984727555877,-1.1820436232552833
2020-08-17 00:00:00,0.7234689507494646,-1.4679268282287268
2020-08-19 00:00:00,1.0,-1.425596785441425
2020-08-21 00:00:00,1.0,-1.5237399579334865
2020-08-25 00:00:00,1.0,-1.2684042806390028
2020-08-27 00:00:00,0.45659897025171625,-1.2565308264675619
2020-08-29 00:00:00,0.45659897025171625,-1.5589311045071075
2020-08-31 00:00:00,0.45659897025171625,-1.5306423677097991
2020-09-04 00:00:00,0.3595521414193151,-1.128407865913793
2020-09-06 00:00:00,0.03932821212897264,-1.5931289110876476
2020-09-08 00:00:00,0.03932821212897264,-0.9962573421164522
2020-09-10 00:00:00,0.03932821212897264,-1.2695130786276159
2020-09-16 00:00:00,0.1654584837545127,-1.649025620259973
2020-09-18 00:00:00,0.1654584837545127,-1.627059958767224
2020-09-22 00:00:00,0.1654584837545127,-1.718754932955994
2020-09-24 00:00:00,,-1.7404450842095247
2020-09-26 00:00:00,,-1.822535824224517
2020-09-28 00:00:00,,-1.9803531987586698
2020-09-30 00:00:00,,-1.6062509263707005
2020-10-02 00:00:00,,-1.2466792278489482
2020-10-04 00:00:00,,-0.8835285405264949
2020-10-06 00:00:00,0.9009722491752378,-0.3581467485135307
2020-10-08 00:00:00,0.9009722491752378,-0.709894942814041
2020-10-10 00:00:00,0.9107429533112059,-0.17673665159525745
2020-10-12 00:00:00,0.9107429533112059,-0.18522753405720524
2020-10-14 00:00:00,0.9107429533112059,-0.5249168229588554
2020-10-16 00:00:00,0.9107429533112059,-0.8571961634623652
2020-10-18 00:00:00,0.9107429533112059,-0.7715837011791628
2020-10-22 00:00:00,0.920513657447174,-0.9495899793575566
2020-10-24 00:00:00,0.920513657447174,-0.6872571493068197
2020-10-26 00:00:00,,-1.2447853323365976
2020-10-28 00:00:00,0.9920332813312532,-1.0423208008641738
